Date,Open,High,Low,Close,Adj Close,Volume
23-04-2007,66.75,70.5,65.349998,69.050003,52.088081,733359
24-04-2007,70.5,73.050003,69.050003,70.400002,53.106457,535047
25-04-2007,71,71.849998,69,69.599998,52.502968,240944
26-04-2007,70.449997,70.650002,68.300003,68.75,51.861771,133638
27-04-2007,67.949997,68.849998,66.5,67,50.54166,79171
30-04-2007,66.849998,67.949997,65.650002,67.25,50.730247,53005
03-05-2007,67.099998,69,67.099998,67.75,51.107426,57673
04-05-2007,67.25,68.400002,66.099998,66.5,50.164482,48750
07-05-2007,66.949997,70.900002,66.300003,68.300003,51.52232,262522
08-05-2007,69,72,68.550003,69.5,52.427536,490004
09-05-2007,70,70.349998,68.5,69.25,52.238945,96063
10-05-2007,70,70.349998,67.599998,68.050003,51.333729,86855
11-05-2007,67.449997,68.5,66.5,67.349998,50.805672,62807
14-05-2007,68,68.650002,67.099998,67.449997,50.881115,67136
15-05-2007,67.5,68,67,67.599998,50.994267,57671
16-05-2007,68.199997,74.5,67.199997,73.849998,55.708973,1023341
17-05-2007,75,75,71.75,71.949997,54.275703,238777
18-05-2007,70.300003,71.800003,70,70.25,52.993317,110803
21-05-2007,70.550003,73.5,70.25,71.400002,53.860813,212215
22-05-2007,71.699997,77.400002,70.75,75.5,56.953651,846559
23-05-2007,77,79.900002,76.099998,76.650002,57.821167,1170345
24-05-2007,77,77.449997,73.800003,74.449997,56.161564,209357
25-05-2007,76.949997,78.800003,73.5,77.150002,58.198353,331327
28-05-2007,78,80.5,77.300003,78.199997,58.990402,571655
29-05-2007,79,79.5,77.150002,77.849998,58.726398,271319
30-05-2007,77,77.5,71,72.199997,54.464283,321245
31-05-2007,74.449997,74.449997,67.599998,68.900002,51.97493,547812
01-06-2007,70.199997,72,67.900002,68.449997,51.635475,321585
04-06-2007,70,71.599998,69,69.800003,52.653851,182316
05-06-2007,69.349998,70.5,68.5,68.650002,51.786343,219353
06-06-2007,69,70,66.900002,67.349998,50.805672,161660
07-06-2007,67,68.5,67,67.400002,50.843399,83069
08-06-2007,67,67,65,65.300003,49.259254,118232
11-06-2007,67,67.800003,62,62.349998,47.033913,289100
12-06-2007,62.400002,63.700001,60.200001,61.150002,46.128696,220736
13-06-2007,61.650002,63.25,61,62.049999,46.807606,102564
14-06-2007,63.799999,65,62.299999,64.449997,48.618046,128651
15-06-2007,70,70,64.550003,64.900002,48.957508,139773
18-06-2007,65.650002,65.849998,64.050003,64.400002,48.580338,66186
19-06-2007,65,65,63.549999,64.550003,48.693489,40241
20-06-2007,64.550003,66.5,64.550003,65.800003,49.63644,139965
21-06-2007,64,66.75,63.25,65.800003,49.63644,89987
22-06-2007,65.5,67,65.5,66.349998,50.051315,104521
25-06-2007,65.75,68.900002,65,67.400002,50.843399,103364
26-06-2007,65.099998,68,65.099998,67.050003,50.579388,77858
27-06-2007,67.5,69.699997,66.599998,68.900002,51.97493,158247
28-06-2007,69.900002,72.400002,69,71.650002,54.0494,579312
29-06-2007,72.400002,72.900002,70.150002,70.949997,53.521343,171342
02-07-2007,71.199997,72,70.5,71.400002,53.860813,129436
03-07-2007,72,72.25,71,71.5,53.936249,117532
04-07-2007,71.5,71.550003,69.5,70.25,52.993317,68601
05-07-2007,70.75,70.949997,69,70.050003,52.84243,104902
06-07-2007,69.900002,72.199997,69.5,70,52.804718,117214
09-07-2007,69.550003,72,69.550003,70.699997,53.332767,150533
10-07-2007,71.150002,71.150002,68.900002,69.150002,52.163513,67251
11-07-2007,69,72,68.25,70.150002,52.917866,120455
12-07-2007,70.949997,74.5,70,73.650002,55.558105,517825
13-07-2007,74.900002,75,71.050003,71.550003,53.973969,248124
16-07-2007,72,75.199997,71.449997,74.599998,56.274731,428352
17-07-2007,75,79,74.650002,75.099998,56.651909,707484
18-07-2007,75.099998,75.650002,72.900002,74.900002,56.501038,275642
19-07-2007,76.199997,77,75,76.099998,57.406269,313763
20-07-2007,77.25,78.949997,74.050003,76.949997,58.047466,894727
23-07-2007,75.550003,77.900002,74.75,75.650002,57.066811,344524
24-07-2007,76,77,74.099998,74.349998,56.086155,225546
25-07-2007,74,76.900002,73.300003,73.650002,55.558105,247369
26-07-2007,74.400002,74.75,72.5,73.300003,55.29409,105536
27-07-2007,72.599998,72.599998,68.5,70.199997,52.955589,168319
30-07-2007,70.099998,71.800003,69,69.75,52.616131,199400
31-07-2007,70.449997,72.949997,69.75,70.449997,53.144176,178503
01-08-2007,70.400002,70.400002,68.300003,68.650002,51.786343,130596
02-08-2007,69.300003,69.849998,67.050003,67.900002,51.220585,89520
03-08-2007,69.400002,69.650002,68.449997,68.599998,51.748608,68415
06-08-2007,67.199997,69.449997,64.5,68.699997,51.824055,86582
07-08-2007,69.449997,70.400002,68.300003,68.75,51.861771,68982
08-08-2007,69.699997,70.400002,68.849998,69.199997,52.201229,114615
09-08-2007,69.900002,72.599998,69,69.5,52.427536,196929
10-08-2007,68.699997,70,66,69.550003,52.465256,149654
13-08-2007,70.900002,79.900002,69.75,77.349998,58.349209,1373530
14-08-2007,79.900002,88.300003,78,87.099998,65.704163,4299833
16-08-2007,81.050003,90.400002,79.650002,84.199997,63.516548,3717093
17-08-2007,85,87.900002,79.550003,82.300003,62.083248,1841002
20-08-2007,86,88,84.050003,85.400002,64.421761,836610
21-08-2007,86,87.699997,77.5,78.699997,59.367577,475562
22-08-2007,79.400002,81.400002,78,79.75,60.159649,415408
23-08-2007,80,83.900002,76.650002,77.349998,58.349209,504666
24-08-2007,78.449997,79.949997,77.25,78.25,59.02813,177866
27-08-2007,80,81.900002,79.150002,80,60.348248,187719
28-08-2007,81,85.400002,80,84.5,63.742836,1081810
29-08-2007,82.099998,84.699997,80.25,82.900002,62.535858,361303
30-08-2007,84.900002,84.900002,81.150002,81.75,61.668365,205025
31-08-2007,82,84.5,81,84.050003,63.403385,426465
03-09-2007,85,86.400002,84,85,64.12001,392964
04-09-2007,85.599998,87.199997,85,85.599998,64.572632,393859
05-09-2007,86.199997,92.699997,85.5,90.099998,67.967216,2814059
06-09-2007,89.800003,91.5,88.550003,90.150002,68.004936,817751
07-09-2007,90.150002,91.050003,86.449997,87.099998,65.704163,513186
10-09-2007,86.099998,93.599998,86,91.949997,69.36277,1048359
11-09-2007,93.699997,95.300003,91.5,92.099998,69.475929,1148049
12-09-2007,92.849998,93.349998,90.150002,90.849998,68.532974,411958
13-09-2007,91.900002,94.800003,90.099998,92.650002,69.890816,1009430
14-09-2007,94,94.400002,89.5,90.199997,68.042648,528733
17-09-2007,91,93.699997,90,91.25,68.834717,566657
18-09-2007,91.050003,93.25,90.849998,92.199997,69.551338,461631
19-09-2007,93.900002,93.900002,91.5,92.199997,69.551338,470606
20-09-2007,91.5,92.699997,90.050003,90.400002,68.19352,257081
21-09-2007,91.449997,92.650002,89.5,90.300003,68.118095,276640
24-09-2007,91.849998,96.199997,91.050003,95.050003,71.701271,1306411
25-09-2007,95.5,96,90.5,93.449997,70.494293,454259
26-09-2007,95,102,93,96.5,72.795067,1999952
27-09-2007,97.900002,97.900002,93,93.800003,70.758324,377146
28-09-2007,95,95,91.5,92.650002,69.890816,375423
01-10-2007,93,99.699997,93,97.150002,73.2854,950516
03-10-2007,99.400002,104.449997,96.5,102.449997,77.283463,2065374
04-10-2007,102.699997,122.949997,101.199997,121.849998,91.9179,6305016
05-10-2007,125,142.899994,113.199997,128.699997,97.085243,10532720
08-10-2007,130.5,131.899994,111.050003,115.900002,87.429535,3579649
09-10-2007,114,136.899994,107.599998,132.25,99.763191,4876737
10-10-2007,133,141.800003,130,132.949997,100.291237,3203557
11-10-2007,133,137.699997,128,129.300003,97.537857,1276381
12-10-2007,128.5,130.850006,121.75,123.150002,92.898582,1930568
15-10-2007,127.75,133,124,128.800003,97.160675,1468455
16-10-2007,129,138.5,126,135.149994,101.950798,2685931
17-10-2007,132,149,116,144.350006,108.890869,4418622
18-10-2007,147,158.699997,138.600006,141.649994,106.854103,3420116
19-10-2007,139.449997,143.850006,125.199997,131.399994,99.121986,1252571
22-10-2007,126,137.800003,122.949997,131.850006,99.461433,1038302
23-10-2007,133,144,133,139.699997,105.383133,1097471
24-10-2007,142,157,139.699997,153.550003,115.830887,3055642
25-10-2007,155,161.699997,151.149994,154.199997,116.321251,1396673
26-10-2007,156.649994,159.399994,150,155.75,117.490501,812911
29-10-2007,157.899994,163.899994,154.25,161.800003,122.054344,1795312
30-10-2007,163,168.350006,161,163.550003,123.37442,1336977
31-10-2007,164,170.949997,163.25,165.100006,124.543732,912840
01-11-2007,166,172,166,167.949997,126.693581,1072996
02-11-2007,165.100006,176,162,174,131.257462,942974
05-11-2007,175.800003,206.800003,172,194.199997,146.495407,1613919
06-11-2007,197.449997,208.699997,170.149994,175.649994,132.502121,2407991
07-11-2007,178,184,168.100006,175.050003,132.049515,944277
08-11-2007,173,182.5,163,179.050003,135.066925,672581
12-11-2007,175.100006,186.449997,165.600006,183.149994,138.15976,517096
13-11-2007,150,199.899994,150,199.800003,150.719757,1000270
14-11-2007,200,204.850006,198.5,200.699997,151.398651,788687
15-11-2007,200,202.699997,192.25,193.75,146.155914,659768
16-11-2007,199,201.449997,189,198.600006,149.814514,407901
19-11-2007,204,204,188.100006,189.699997,143.100784,486415
20-11-2007,190,193,181.050003,184.649994,139.29129,272977
21-11-2007,186,186,172,175.050003,132.049515,221441
22-11-2007,175.199997,179.850006,161,165.699997,124.996292,352973
23-11-2007,169.899994,182,168,179.350006,135.293243,334718
26-11-2007,183.949997,186.25,176.199997,180.25,135.972168,245711
27-11-2007,175,179.899994,173,174.5,131.634628,101066
28-11-2007,176.199997,180.25,169,171.850006,129.635559,131632
29-11-2007,174.949997,176.25,168,169.399994,127.78743,119631
30-11-2007,170,173.5,168,171.449997,129.333832,124349
03-12-2007,175,180,171.550003,175.600006,132.464417,258573
04-12-2007,178.850006,178.850006,172,173.100006,130.578522,111351
05-12-2007,174,175.800003,170.850006,174.300003,131.483765,178582
06-12-2007,177,178,170.25,172.050003,129.786469,154768
07-12-2007,175.25,175.300003,164,165.100006,124.543732,189370
10-12-2007,171.899994,171.899994,163.800003,165.600006,124.920868,135840
11-12-2007,169,173.300003,166,170.300003,128.466324,138950
12-12-2007,168,175,168,174.600006,131.710052,187860
13-12-2007,177,184.800003,176.100006,182,137.292267,426399
14-12-2007,187.800003,187.800003,176,178.25,134.46344,284332
17-12-2007,179.850006,179.850006,173,174.199997,131.408325,178133
18-12-2007,175.949997,175.949997,162,169.800003,128.089157,105237
19-12-2007,171.399994,175.5,167.050003,168.449997,127.070801,144117
20-12-2007,168.449997,171.949997,168,169.600006,127.938309,91114
24-12-2007,172.899994,182.899994,172.899994,174.149994,131.370575,148828
26-12-2007,175.199997,182.300003,175.199997,179.199997,135.180038,189975
27-12-2007,181.399994,182,178.5,179.149994,135.142334,207879
28-12-2007,180,199,174.300003,190,143.327072,314208
31-12-2007,197,200.949997,189,190.399994,143.62883,266671
01-01-2008,192,198,191,192.899994,145.514709,225373
02-01-2008,194.899994,196,187,189.850006,143.213928,144158
03-01-2008,189,227.850006,187.100006,227.850006,171.879364,2557678
04-01-2008,235,268,234.5,250.800003,189.191772,4752828
07-01-2008,247,249.949997,234.050003,237.75,179.347443,1431032
08-01-2008,240,243.800003,210.050003,214.850006,162.072739,1197416
09-01-2008,215,231.899994,205.600006,219.800003,165.806808,2703190
10-01-2008,223.800003,228,202.600006,205.600006,155.095016,1143008
11-01-2008,208,213.149994,192.25,203.149994,153.246796,950974
14-01-2008,210,213.699997,202,210.199997,158.565002,642726
15-01-2008,214,216.899994,198.149994,201.300003,151.851273,694263
16-01-2008,201,213.949997,191.100006,206.399994,155.698486,1120734
17-01-2008,210,213,204.149994,206.100006,155.472168,506761
18-01-2008,206.100006,207.449997,191.050003,193.449997,145.929596,376021
21-01-2008,191,193,154.800003,160.100006,120.771927,452383
22-01-2008,130,170.949997,126.199997,139.899994,105.534004,254928
23-01-2008,150,167.949997,150,167.850006,126.618164,307009
24-01-2008,170.300003,200.699997,165,174.800003,131.860931,526620
25-01-2008,183.800003,193.399994,175,184.75,139.36673,233773
28-01-2008,185,185,160,176.75,133.331894,129939
29-01-2008,184,188,174.699997,183.800003,138.650101,261509
30-01-2008,185,185,172.350006,175.449997,132.351242,126342
31-01-2008,184,184,163.25,167.550003,126.391899,174045
01-02-2008,165,172.449997,164.5,169.649994,127.976006,130557
04-02-2008,171.949997,179.899994,171.949997,177.449997,133.859909,217282
05-02-2008,178.699997,188.399994,173.100006,184.300003,139.027298,815317
06-02-2008,177.899994,183.800003,166.949997,179.800003,135.63269,346274
07-02-2008,184,186.399994,170.149994,171.699997,129.522415,283839
08-02-2008,173.100006,175.899994,160.550003,166.350006,125.486641,360663
11-02-2008,164.199997,164.199997,137,140.25,105.798035,452610
12-02-2008,140,146,130,133.149994,100.442108,210756
13-02-2008,137,141.949997,127,137.600006,103.798973,246365
14-02-2008,141.949997,149,141.100006,145.899994,110.06012,252887
15-02-2008,144,153,141,148.800003,112.247757,348841
18-02-2008,151,157.399994,148,149.199997,112.549461,171472
19-02-2008,151,155.5,149,150.199997,113.303818,206050
20-02-2008,151,153.5,145.050003,149.75,112.964371,189946
21-02-2008,153.949997,158.199997,150.199997,152.949997,115.378288,202677
22-02-2008,152.899994,152.899994,146.25,148.149994,111.757408,72485
25-02-2008,151,151,144.550003,146.399994,110.437286,85392
26-02-2008,148,149.850006,145.5,146.949997,110.852188,70070
27-02-2008,148.449997,163,148.199997,151.649994,114.397644,441638
28-02-2008,153,154.699997,147,149.949997,113.11525,183256
29-02-2008,152,155.899994,146.050003,148.75,112.210022,219087
03-03-2008,144.199997,146,136.050003,140.149994,105.72258,88084
04-03-2008,134.600006,141,130,133.300003,100.555275,116340
05-03-2008,131.5,134.399994,130,130.75,98.63166,84463
07-03-2008,128.899994,128.899994,112.599998,116.400002,87.806694,184320
10-03-2008,118.800003,118.800003,103.25,114,85.996254,200360
11-03-2008,114,135.899994,112,130.649994,98.556213,386585
12-03-2008,134.949997,138.699997,123.550003,126.199997,95.199356,267198
13-03-2008,120.050003,124.599998,115,116.150002,87.618103,175569
14-03-2008,116.449997,120.949997,112.099998,116.849998,88.146164,196647
17-03-2008,110.050003,115,105.099998,108.75,82.035896,190356
18-03-2008,108.849998,112.5,105,107.150002,80.828918,154926
19-03-2008,110.900002,117.900002,99.25,100.550003,75.85022,245649
24-03-2008,103,108,93.150002,94.099998,70.984619,184722
25-03-2008,96,103.400002,95.099998,101.550003,76.604561,273404
26-03-2008,102,109,100.25,103.550003,78.113266,249719
27-03-2008,100.349998,106.949997,100.349998,104.25,78.641304,200356
28-03-2008,105.900002,114.949997,104.75,113.5,85.619072,533280
31-03-2008,112,119.800003,110.050003,112.699997,85.015587,359251
01-04-2008,115.949997,117.800003,111.349998,115.050003,86.788338,176144
02-04-2008,118,120.5,112.5,113.550003,85.656792,120792
03-04-2008,114,114.400002,109.099998,110.300003,83.205132,136498
04-04-2008,111,113.599998,107.550003,108.25,81.658722,116897
07-04-2008,107.050003,111.75,87.650002,108.599998,81.922729,179434
08-04-2008,109.900002,114.599998,107.050003,111,83.733185,224288
09-04-2008,108.050003,113.699997,108.050003,111.050003,83.770905,133438
10-04-2008,111.050003,116.449997,110.199997,112.75,85.053314,250843
11-04-2008,113.800003,116,111.5,112.699997,85.015587,183777
15-04-2008,110.050003,114.800003,109.150002,114,85.996254,126062
16-04-2008,114.900002,119.800003,114.900002,115.900002,87.429535,280860
17-04-2008,117,119.300003,117,117.800003,88.862793,167545
21-04-2008,118,124,118,123.150002,92.898582,277569
22-04-2008,125.050003,129.949997,124.050003,127.699997,96.330879,305263
23-04-2008,134.800003,137.399994,130.149994,134.949997,101.799957,643009
24-04-2008,135.949997,137.699997,130.100006,131.399994,99.121986,216693
25-04-2008,132,132.899994,125.650002,129.550003,97.726456,172027
28-04-2008,131,133.300003,127.5,129.850006,97.952751,222164
29-04-2008,117,132,117,130.199997,98.216766,119011
30-04-2008,130.199997,134.649994,128.100006,130.699997,98.593941,157582
02-05-2008,132.949997,141.800003,131.25,138.300003,104.327026,624137
05-05-2008,138,143.75,135.100006,139,104.855072,396599
06-05-2008,136.050003,139.899994,132.75,135.550003,102.252563,208170
07-05-2008,135.050003,137.800003,133,135.350006,102.1017,164387
08-05-2008,133.600006,139.5,130.050003,136.100006,102.667458,306251
09-05-2008,135,136.899994,128.199997,129.899994,97.990471,149149
12-05-2008,128.5,129,122.099998,126.5,95.425659,133826
13-05-2008,129.949997,133.300003,127.550003,128.399994,96.858948,155868
14-05-2008,129,132.25,126,130.550003,98.480789,129149
15-05-2008,132.949997,137,132.5,133.199997,100.47982,376555
16-05-2008,134.899994,134.899994,129.100006,130.050003,98.103607,204360
20-05-2008,130,131.949997,128,129.100006,97.386978,125095
21-05-2008,126.199997,134.5,126.150002,132.550003,99.989487,190452
22-05-2008,131,132.800003,125.800003,129.199997,97.462418,94502
23-05-2008,112,131.5,112,125.349998,94.558144,122712
26-05-2008,123.050003,123.5,120.099998,121.599998,91.729332,74827
27-05-2008,122.550003,124.650002,118.800003,119.449997,90.107468,61039
28-05-2008,98.099998,120.75,98.099998,119,89.768021,74547
29-05-2008,115,122.25,115,117.300003,88.485611,59677
30-05-2008,118.449997,120.949997,115,115.5,87.127777,69026
02-06-2008,118.300003,118.400002,110,110.75,83.544594,63294
03-06-2008,110,112,105.25,109.550003,82.639389,105966
04-06-2008,110,112.400002,105.5,106.449997,80.300888,65298
05-06-2008,106,108.900002,104,107.349998,80.979797,79694
06-06-2008,108.400002,109.449997,105.5,106.199997,80.112297,51097
09-06-2008,100.050003,106,91.5,102.849998,77.58522,91671
10-06-2008,104.900002,105.150002,100,102.099998,77.01944,51891
11-06-2008,102.5,105.699997,99,99.650002,75.171295,102357
12-06-2008,99.5,102.949997,96.5,102.150002,77.057167,102812
13-06-2008,102.550003,105.900002,101.800003,102.75,77.509789,86461
16-06-2008,104.800003,105.949997,103.550003,104.099998,78.52816,55310
17-06-2008,104,108,103.099998,107.150002,80.828918,94941
18-06-2008,108.800003,124.949997,108,120.150002,90.635506,1278398
19-06-2008,118.800003,118.800003,111,112.25,85.530388,416791
20-06-2008,112,113.699997,103.5,105.099998,80.082336,303618
23-06-2008,102.099998,104.599998,99.599998,101.550003,77.377365,139403
24-06-2008,102.900002,105,99.300003,100.550003,76.615417,128836
25-06-2008,98,102.849998,97.400002,101.349998,77.224976,132424
26-06-2008,102.900002,106,101.349998,102.400002,78.025024,89231
27-06-2008,98.699997,101.25,97.5,99.5,75.815338,93808
30-06-2008,101.449997,101.449997,95.550003,96.300003,73.37706,75662
01-07-2008,95,99.949997,88.5,89.300003,68.04332,148145
02-07-2008,89.099998,94.5,82.599998,92.300003,70.329208,143377
03-07-2008,91.199997,93,87,89.349998,68.081398,93398
04-07-2008,90.599998,94.400002,88.5,91.599998,69.795837,146004
07-07-2008,92.900002,98.050003,92.900002,94.150002,71.738846,119064
08-07-2008,92,101.400002,89.5,97.650002,74.405708,250357
09-07-2008,100,104,99.25,100.849998,76.843979,185817
10-07-2008,100.599998,104,99.099998,101.550003,77.377365,130170
11-07-2008,100.099998,103,96.550003,97.400002,74.21521,96824
14-07-2008,97,101.199997,94.599998,97.050003,73.948532,117963
15-07-2008,95.050003,97,94,94.300003,71.853127,59252
16-07-2008,95,97.300003,92,93.199997,71.014969,60975
17-07-2008,96,97.849998,92.099998,93.300003,71.091164,94187
18-07-2008,93.949997,96.400002,92.849998,93.599998,71.319756,119586
21-07-2008,94,95,90.5,94,71.62455,119047
22-07-2008,94.400002,97.5,92.599998,96.400002,73.453255,249423
23-07-2008,101,105.900002,101,103.650002,78.977493,326404
24-07-2008,104.050003,107.699997,100.25,101.599998,77.415466,204741
25-07-2008,99.900002,104.300003,98,102.449997,78.063126,211509
28-07-2008,102,105.5,102,102.949997,78.444122,122710
29-07-2008,101,103.5,99,99.75,76.005844,75745
30-07-2008,101,103.550003,99.099998,100.5,76.577301,191084
31-07-2008,101.449997,104,100.050003,101.75,77.529755,158291
01-08-2008,100.050003,103.300003,99.550003,102.400002,78.025024,120287
04-08-2008,101.5,113.949997,101.5,111.099998,84.654121,763429
05-08-2008,113.5,116.400002,110.050003,112.550003,85.758972,619792
06-08-2008,114.949997,116.199997,107,108.800003,82.901604,225369
07-08-2008,109.5,111.800003,106.150002,107.349998,81.796738,250160
08-08-2008,108.099998,115.800003,106.050003,114.050003,86.901909,586164
11-08-2008,116.5,117.5,113.199997,113.900002,86.787621,297927
12-08-2008,114.5,114.849998,110.400002,111.150002,84.692192,124769
13-08-2008,116.550003,122.949997,115,119.949997,91.397476,1104060
14-08-2008,119.5,123.349998,115.050003,116.099998,88.463921,596630
18-08-2008,118,118,113,113.5,86.482826,156736
19-08-2008,113.800003,115,112.150002,113.75,86.673309,239265
20-08-2008,114.699997,121.800003,114.449997,120.300003,91.664177,486427
21-08-2008,120,124.699997,115,115.800003,88.235359,671604
22-08-2008,114.400002,116.800003,113.150002,115.5,88.006737,222699
25-08-2008,117,118,112.599998,113.199997,86.254227,153042
26-08-2008,112.800003,113.800003,111.25,113.25,86.292328,135566
27-08-2008,113.900002,114.900002,111,111.699997,85.11129,130107
28-08-2008,111.699997,112.5,106.199997,107.349998,81.796738,151944
29-08-2008,109.650002,112.300003,109.5,110.800003,84.425537,118657
01-09-2008,110,111.699997,108.550003,109.849998,83.70166,64321
02-09-2008,111.5,113.199997,110,112.300003,85.568489,133804
04-09-2008,111.949997,113,109.900002,111.75,85.149391,106617
05-09-2008,109.900002,114.800003,107.550003,112.650002,85.835152,312474
08-09-2008,115,122,115,116.949997,89.11158,677748
09-09-2008,117.900002,117.900002,114.300003,115.900002,88.311539,247315
10-09-2008,113.599998,118.099998,113.199997,114,86.863808,219699
11-09-2008,113,113.900002,109.25,109.75,83.62545,127091
12-09-2008,111,111.75,106.099998,107.199997,81.682457,144362
15-09-2008,106.050003,106.050003,94.599998,98.699997,75.20578,242033
16-09-2008,95,97.5,92.550003,96.550003,73.567551,128800
17-09-2008,96,99.949997,96,97.199997,74.062828,170094
18-09-2008,90,95,82.050003,93.599998,71.319756,148048
19-09-2008,97.949997,104.900002,96.300003,101.650002,77.453568,291998
22-09-2008,105,105,100.199997,101.050003,76.996368,143753
23-09-2008,98.199997,102,98.199997,99.949997,76.158226,124710
24-09-2008,101,103.199997,100.050003,102.400002,78.025024,145671
25-09-2008,101.349998,102.75,95,100.25,76.38681,223605
26-09-2008,100.849998,101.400002,98,98.949997,75.396263,138504
29-09-2008,100.800003,101.449997,92.300003,93.400002,71.167381,166210
30-09-2008,88.25,95.5,83.150002,93.550003,71.281654,180013
01-10-2008,95.199997,97.75,93.099998,95.75,72.95797,122533
03-10-2008,91.25,99.699997,91.25,95.699997,72.919876,203177
06-10-2008,93.199997,94.650002,86,86.949997,66.252701,133351
07-10-2008,88,89.75,83.5,84.349998,64.271599,96507
08-10-2008,82,84,76,80.400002,61.261845,146053
10-10-2008,75,78.550003,72,73.400002,55.928101,103752
13-10-2008,75,78,74.050003,76.75,58.480671,101756
